code	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_hu	product_name_it	product_name_sl	generic_name_de	generic_name_en	generic_name_fr	quantity	serving_size	packaging	packaging_tags	packaging_text_de	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_sl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	calcium_value	calcium_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
20183295	de	Lyoner Wurst												Kunststoff	en:plastic		Dulano	dulano		Fleisch, Zubereitetes Fleisch, Würste, Aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cut			Deutschland	en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	1	0								
4006639098308	de	Salami 1a										80 g	20 g	en:Folie, en:Kunststoff, en:Tablettverpackung	en:folie,en:kunststoff,en:tablettverpackung		Stockmeyer	stockmeyer		Fleisch, Zubereitetes Fleisch, Würstchen, Salami, Aufschnitt	en:meats,en:prepared-meats,en:cured-sausages,en:salami,en:cut	Ohne Farbstoffzusatz, Ohne Geschmacksverstärker, Laktosefrei	en:no-colorings,en:no-flavour-enhancer,en:no-lactose	Deutschland	en:germany	Netto Marken-Discount	netto-marken-discount	0								DE EV-15 EG	de-ev-15-ec	Schweinefleisch, Rindfleisch, Speisesalz, Traubenzucker, Gewürze (Enthält _Senfkörner_ gemahlen), Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Reifekulturen, Rauch						Senf	en:mustard	Milch, Schalenfrüchte	en:milk,en:nuts	off	100g	100g	1309	kJ	315	kcal	25	g	11	g	0.5	g	0.5	g			22.1	g	3.8	g	1.52	g			1309	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods	e	23	d	20		30350	-5	-11	1	0								App - yuka, Apps, App - Open Food Facts
4056489262169	de	Mortadella mit Ei und Paprika										125 g	125g	Kunststoff	en:plastic		Sutter	sutter		Fleisch, Zubereitetes Fleisch, Würste, Aufschnitt, Wurst-aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cut,de:wurst-aufschnitt			Deutschland	en:germany	LIDL	lidl	0								DE RP-03001 EG	de-rp-03001-ec	63% Schweinefleisch, 15% Eler, Trinkwasser, 5% Paprika (rot, grün), Speck, Nitritpökelsalz (Speisesalz, Konservierungsstoff: Natriumnitrit), Gewürze, Dextrose, Gewürzextrakte, Branntweinessig, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure.											100g	100g	1045	kJ	252	kcal	22	g	10	g	2	g	1	g			11.5	g	1.7	g	0.68	g			1045	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	19	unknown				-5	-10	1	0								App - yuka, Apps, App - Open Food Facts
20758202	de	Spanische tapas platte			Plat de tapas espagnol				Aufschnitt			100 g		Kunststoff, PET - Polyethylenterephtalat	en:plastic,en:pet-polyethylene-terephthalate		Sol&Mar	sol-mar		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Hergestellt in Spanien	en:made-in-spain	Deutschland	en:germany			0										Schweinefleisch, Speisesalz, Paprika, Zucker, Gewürze, Antioxidationsmittel: Natriumascorbat; Konservierungsstoffe: Natriumnitrit, Kaliumnitrat, Säureregulator: Natriumcitrate.											100g	100g			242	kcal	13	g	5	g	1	g	1	g			30	g							242	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods			unknown				-5	-8	0	0								App - yuka, Apps
9002668509964	de	Sonntagsaufschnitt										200 g		Kunststoff, Folie, Tablettverpackung	en:plastic,en:film,en:tray	"1 Kunststoffschale
1 Kunststofffolie"	Wiesbauer	wiesbauer		Fleisch, Zubereitetes Fleisch, Schinken, Schwein, Aufschnitt, Bratschinken, Proseccoschinken, Rauchschinken, Salzburger Scherz'l	en:meats,en:prepared-meats,en:hams,en:pork,en:cut,de:bratschinken,de:proseccoschinken,de:rauchschinken,de:salzburger-scherz-l	Glutenfrei, Laktosefrei	en:no-gluten,en:no-lactose	Frankreich, Deutschland	en:france,en:germany	Edeka	edeka	0								At 92556 EG	at-92556-ec	"Schweinefleisch, _KÄSE_, Nitritpökelsalz (Speisesalz, Konservierungsstoff: Natriumnitrit), Gewürze, Gewürzextrakte (enthält _SELLERIE_), Prosecco, Speisewürze, Gelatine (Schwein), Maltodextrin, Dextrose, Zucker, Antioxidationsmittel (Ascorbinsäure, Natriumascorbat), Geschmacksverstärker (Mono-Natriumglutamat), Stabilisatoren (Natriumcitrate, Diphosphate, Triphosphate, Polyphosphate), Aroma, Rauch."						Sellerie, Milch	en:celery,en:milk				100g	100g	589	kJ	141	kcal	6.5	g	2.6	g	0.5	g	0.5	g			20	g	2.6	g	1.04	g			589	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	13	unknown				-5	-11	1	0								App - Open Food Facts, App - Yuka, Apps
9002077010013	de	Feine Extra ohne Fleisch							"Vegetarischer Aufschnitt auf der Basis von Milch- und Pflanzeneiweiß"			80 g		Kunststoff	en:plastic		die Ohne	die-ohne		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fleisch-Ersatzprodukte	en:plant-based-foods-and-beverages,en:plant-based-foods,en:meat-analogues	Lacto-vegetarisch, Ovo-vegetarisch, Vegetarisch, Ovo-lacto-vegetarisch, Europäische Vegetarier-Union, Europäische Vegetarier-Union Ovo-lacto-vegetarisch, Ohne Konservierungsstoffe	en:lacto-vegetarian,en:ovo-vegetarian,en:vegetarian,en:ovo-lacto-vegetarian,en:european-vegetarian-union,en:european-vegetarian-union-ovo-lacto-vegetarian,en:no-preservatives	Deutschland	en:germany	REWE	rewe	0										"Trinkwasser, Palmfett, 5% _Milcheiweiß_, 3% Erbseneiweiß, Sonnenblumenöl, _Hühnerei-Eiweiß_, Speisesalz unjodiert, Gewürze, Gewürzextrakte, Verdickungsmittel: Carrageen und Johannisbrotkernmehl, Speisewürze (aus hydrolysiertem _Molkeneiweiß_), Araniabeerenextrakt, Paprikaextrakt, Zucker, Maltodextrin, Dextrose, Farbstoff: Lycopin aus roten Tomaten, Säureregulatoren: Natriumacetat und Natriumlactat, Geschmacksverstärker: Mononatriumglutamat, Antioxidationsmittel: Ascorbinsäure."						Eier, Milch	en:eggs,en:milk	Sellerie, Senf	en:celery,en:mustard		100g	100g	835	kJ	201	kcal	16	g	7.5	g	4.3	g	1.8	g			9.5	g	2.9	g	1.16	g			835	kJ														4	en:4-ultra-processed-food-and-drink-products	e	19	unknown				-5	-10	1	0	-10							App - yuka, Apps
4306188394235	de	Lachs Schinken										100 g		Elo-Pak	xx:elo-pak		Gut & Günstig,Edeka	gut-gunstig,edeka		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Niedrig oder kein Fett, DLG, Fettarm, DLG Goldener Preis	en:low-or-no-fat,en:german-agricultural-society,en:low-fat,en:gold-medal-of-the-german-agricultural-society	Deutschland	en:germany			0										"TIP LACHS SCHINKEN geräuchert klassisch Lathsschinken in Scheiben geschnitten, geräuchert Zuraten: Schweineleisch, Speisesalz, Gewürze, Dextrose, Antiondtisst Natiumascorbat Zuckey Stabilisator: Natriumcitrate; Säureregulatosen N Gtonensäure Gewürzextrakte, Konservierungsstoff: Natriumnitrit, Buhehdrast 100g Lachsschinken werden aus 120 g Schweinefleisch hergestelt. Uter Schutztmosphãre verpackt. Bei max. +7 Cmindestens haltbar bis: siehe Oberfolie Nlach dem Üffnen kühi lagern und alsbald verzehren. 100 ge B5) Hergesteltfir Tentrale Handelsgeselshaft-ZHG - mbH, Kanns Martin Shleyer-Stralße 2, D7656 0ffenburg"											100g	100g	499	kJ	122	kcal	2	g	0.9	g	1	g	1	g			25	g	3.5	g	1.4	g			499	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				-5	-10	0	0								App - Yuka, Apps
9002668011511	de	gebratene Käsewurst										80g		Kunststoff	en:plastic		"Schmiedbauer’s Beste"	schmiedbauer-s-beste		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g			313	kcal	23	g	9.2	g	0.5	g	0.5	g			26	g							313	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	1	0								App - Speisekammer, Apps
4316268463508	xx	Paprika-Lyoner			Paprika Lyoner							200 g		en:Plastic	en:plastic		Hofmaier	hofmaier		en:Meats, en:Prepared meats, en:Sausages, en:Cut	en:meats,en:prepared-meats,en:sausages,en:cut	en:German Agricultural Society, en:Gold medal of the German Agricultural Society, en:2018 Gold medal of the German Agricultural Society, en:QS certification mark	en:german-agricultural-society,en:gold-medal-of-the-german-agricultural-society,en:2018-gold-medal-of-the-german-agricultural-society,en:qs-certification-mark	en:Germany	en:germany			0										80% Schweinefleisch', Trinkwasser, 7,25% Paprika, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, Stabilisator: Diphosphate; Glukosesirup, Gewürzextrakte, Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit. Das Produkt kann Spuren von Pistazien, Sellerie und Senf enthalten.								en:Celery, en:Mustard, en:Nuts	en:celery,en:mustard,en:nuts		100g	100g	1113	kJ	269	kcal	24	g	9.6	g	1	g	0.9	g			12	g	2.3	g	0.92	g			1113	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	22	unknown				-5	-10	1	0								App - yuka, Apps
20012472	sl	Leichte Salami	Linessa Salami					Leichte Salami				100 g	100g	en:Plastic, 07:Other	en:plastic,07:other		Dulano	dulano		en:Meats, en:Prepared meats, en:Cured sausages, en:Dried meats, en:Salami, en:Cut	en:meats,en:prepared-meats,en:cured-sausages,en:dried-meats,en:salami,en:cut	en:Made in Germany, en:QS certification mark	en:made-in-germany,en:qs-certification-mark	"Francija, Nemčija, Slovenija"	en:france,en:germany,en:slovenia	Lidl	lidl	0		Evropska unija	en:european-union			"Nortrup,Nemčija"	"nortrup,nemčija"	DE EV 27 EG	de-ev-27-ec	Schweinefleisch, Nitritpökelsalz (Speisesalz, Konservierungsstoff: Natriumnitrit), Festigungsmittel: Kaliumchlorid; Glukosesirup, Gewürze, Dextrose, Antioxidationsmittel: Natriumascorbat; Reifungskulturen, Buchenholzrauch	"pork, nitrite desalination (edible salt, preservative: sodium nitrite), hardener: potassium chloride, glucose syrup, spices, dextrose, antioxidant: sodium ascorbate, starter culture, smoke of beech wood,
may contain traces of mustard seed, milk, nuts (nuts, almonds ) and leafy celery,"				"svinjsko meso, nitritna razsolica (jedilna sol, konzervans: natrijev nitrit), utrjevalec: kalijev klorid, glukozni sirup, začimbe, dekstroza, antioksidant: natrijev askorbat, starterska kultura, dim bukovega lesa,
Lahko vsebuje sledi gorčičnega semena, mleka, oreškov (_orehi_,_ mandlji_) in listne zelene,"	Oreški	en:nuts	"Listna zelena, Mleko, Gorčično seme, Oreški, Mandelji"	en:celery,en:milk,en:mustard,en:nuts,sl:mandelji		100g	100g	1118	kJ	269	kcal	20	g	8	g	1	g	0.9	g	0	g	21	g	3	g	1.2	g			1118	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	20	d	22		30350	-4	-10	1	0								App - yuka, Apps, App - InFood
11605683	de	Delikatess Lachsschinken	Lachsschinken									150 g		Elo-Pak	xx:elo-pak		Zimmermann	zimmermann		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Niedrig oder kein Fett, Fettarm, QS-Prüfzeichen	en:low-or-no-fat,en:low-fat,en:qs-certification-mark	Frankreich, Deutschland	en:france,en:germany			0																					100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat					unknown				-5	-10	0	0								
4044663451607	de	Delikatess Schinkenröllchen										100 g		Kunststoff	en:plastic		Rewe	rewe		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany	REWE	rewe	0		Deutschland	en:germany			33829 Borgholzhausen	33829-borgholzhausen	De EV 1519 eg	de-ev-1519-ec	"Sahnemeerrettichfüllung 47% [Meerrettich, 27% Sahne laktosefrei (Sahne, Stabilisator: Carrageen, Laktase), Rapsöl, Zucker, Trinkwasser, Branntweinessig, Verdickungsmittel: Guarkernmehl und Xanthan, Milch - eiweiß, Speisesalz, Stärke, Säuerungsmittel: Citronensäure, Antioxidations - mittel: Natriummetabisulfit], Trinkwasser, Kochschinken 18% [Schweine - fleisch, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Zucker, Gewürz - extrakte (Pfeffer-, Muskatextrakt), Antioxidationsmittel: Natriumascorbat, Gewürze, Konservierungsstoff: Natriumnitrit], Schweinegelatine, Zucker, Branntweinessig, Speisesalz."						Eier, Milch, Senf	en:eggs,en:milk,en:mustard				100g	100g	759	kJ	182	kcal	12	g	1.6	g	8	g	8	g			10.5	g	1.25	g	0.5	g			759	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	c	4	unknown				19	-10	1	0								App - Open Food Facts, Apps
4056489035305	de	Backhendl Aufschnitt										150 g		Kunststoff	en:plastic		Lidl	lidl		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Geflügelschinken, Hähnchen-brustfilet in Scheiben	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cooked-poultry-breast-slices,en:cooked-chicken-breast-slices			Deutschland	en:germany			0								DE NW 20060 EG	de-nw-20060-ec	92% Hähnchenbrustfleisch, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Hähnchenhaut, Dextrose, Gewürze, Gewürzextrakte, Würze, Stabilisator: Triphosphate; Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Rapsöl								Sellerie, Senf	en:celery,en:mustard		100g	100g	468	kJ	111	kcal	3	g	0.9	g	1	g	1	g			20	g	2.3	g	0.92	g			468	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	d	22		28963	-5	-10	1	0								App - Open Food Facts, Apps
4337256206167	de	Schinkenwurst										70g	100g	Kunststoff	en:plastic		REWE Bio	rewe-bio		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	"Bio, EU-Öko-Verordnung, EG-Öko-Verordnung, Naturland, Nutriscore, Nutriscore Note E"	en:organic,en:eu-organic,en:eg-oko-verordnung,en:naturland,en:nutriscore,en:nutriscore-grade-e	Deutschland	en:germany	REWE	rewe	0		Deutschland	en:germany							Schweinefleisch 80 %', Wasser, Speisesalz, Gewürze', Dextrose', Zucker, Stabilisator (Natriumcitrate), Antioxidationsmittel (Ascorbinsäure), Konservierungsstoff (Natriumnitrit). 'aus kontrolliert ökologischer Landwirtschaft. Kann Spuren von Senf und Sellerie enthalten.								Sellerie, Senf	en:celery,en:mustard		100g	100g	1076	kJ	260	kcal	23	g	9	g	1	g	1	g			12	g	2	g	0.8	g			1076	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	19	unknown				19	-10	1	15								App - yuka, Apps, App - Open Food Facts
4250206199343	de	Bio-Paprikafleischwurst										70g		Kunststoff	en:plastic		Pichler	pichler		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	"Bio, EU-Öko-Verordnung, DE-ÖKO-006, Naturland"	en:organic,en:eu-organic,en:de-oko-006,en:naturland	Deutschland	en:germany	Edeka	edeka	0								DE BY 11156 EG	de-by-11156-ec	"77% Schweinefleisch*, Speck*, Trinkwasser, 4% Paprika*, Steinsalz, Gewürze*, Saccharose*, Dextrose*, Stabilisator: Nartiumcitrate, Antioxidationsmittel: Ascorbinsäure, Konservierungsstoff: Natriumnitrit. 

*Aus kontrolliert ökologischer Landwirtschaft"								Sellerie, Milch, Senf	en:celery,en:milk,en:mustard		100g	100g			260	kcal	23	g	9.2	g	1	g	0.5	g			12	g	2	g	0.8	g			260	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	20	unknown				-5	-10	1	15								App - Open Food Facts, Apps
4006639121303	de	Salami mit Parmesan mit feinem Edelschimmel										80 g		Kunststoff	en:plastic		Stockmeyer	stockmeyer		Fleisch, Zubereitetes Fleisch, Würstchen, Salami, Aufschnitt	en:meats,en:prepared-meats,en:cured-sausages,en:salami,en:cut			Deutschland	en:germany	NETTO	netto	0		Deutschland	en:germany			Sassenberg, Deutschland	sassenberg,deutschland	DE EV-15 EC	de-ev-15-ec	Schweinefleisch, Speisesalz, Parmesan, Traubenzucker, Glukosesirup, Gewürze, Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Reifekulturen.						Milch	en:milk				100g	100g	1367	kJ	329	kcal	25	g	11	g	1	g	1	g			25	g	4.3	g	1.72	g			1367	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	24	c	45		30350	19	-10	1	0								App - Open Food Facts, Apps
4314240073271	de	Schinkenfleischwurst vom Strohschwein										80g		Kunststoff	en:plastic		Südbayerische Fleischwaren	sudbayerische-fleischwaren		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Glutenfrei, Laktosefrei, Strohschwein	en:no-gluten,en:no-lactose,de:strohschwein	Deutschland	en:germany	Edeka	edeka	0								DE BY-EV-103 EG	de-by-ev-103-ec	77% Schweinefleisch, Wasser, Speck, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, Gewürzextrakte, Stabilisator: Diphosphate; Säureregulator: Natriumacetate, Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit.											100g	100g			282	kcal	26	g	10.5	g	0.3	g	0.2	g			11.5	g	2.2	g	0.88	g			282	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	22	unknown				-5	-10	1	0								App - Open Food Facts, Apps
4035626102094	de	Bio Mortadella												Kunststoff	en:plastic		bioladen	bioladen		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Aufschnitt, Mortadella	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cut,en:mortadella	"Bio, EU-Öko-Verordnung, DE-ÖKO-003"	en:organic,en:eu-organic,en:de-oko-003	Deutschland	en:germany			0																					100g	100g			162	kcal	12	g	4.2	g	1	g	1	g			14	g	2.1	g	0.84	g			162	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			d	15	d	24		30789	-5	-10	1	15								App - yuka, Apps
4337256274203	de	Mortadella mit Pistazien										100 g	16,6g	Kunststoff	en:plastic		Wilhelm Brandenburg	wilhelm-brandenburg		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Aufschnitt, Mortadella	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cut,en:mortadella	Nutriscore, Nutriscore Note E, QS-Prüfzeichen	en:nutriscore,en:nutriscore-grade-e,en:qs-certification-mark	Deutschland	en:germany	REWE	rewe	0		Deutschland	en:germany			Deutschland	deutschland	DE BB-63001 EC	de-bb-63001-ec	Schweinefleisch69 %, Wasser, Rindfleisch'5 %, Speck2 Pistazien 3%, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Konser - vierungsstoff (Natriumnitrit), Gewürze, Gewürzextrakte, Stabilisatoren (Natriumcitrate, Diphosphate), Dextrose, Zucker, Antioxidationsmittel (Ascorbinsäure, Natriumascorbat), Geschmacksverstärker (Mononatrium - glutamat). 'QS-Ware, Initiative Tierwohl Kann Spuren von Senf und Sellerie enthalten. 1,2 1,2								Sellerie, Senf	en:celery,en:mustard		100g	100g	1182	kJ	286	kcal	26	g	11	g	0.7	g	0.6	g	0	g	12	g	2.3	g	0.92	g	0	% vol	1182	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	23	d	33		30789	19	-10	1	0								App - Open Food Facts, Apps, App - Yuka
20666750	de	Paprika-Lyoner										200g		Kunststoff	en:plastic		Penny	penny		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Nutriscore, Nutriscore Note E, Unter Schutzatmosphäre verpackt	en:nutriscore,en:nutriscore-grade-e,de:unter-schutzatmosphäre-verpackt	Deutschland	en:germany	Penny	penny	0								DE HE 10441 EG	de-he-10441-ec												100g	100g			264	kcal	24	g	9	g	0.8	g	0.7	g			11	g	2.1	g	0.84	g			264	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			e	20	unknown				-5	-10	1	0								App - yuka, Apps, App - Open Food Facts
4337256274395	de	Aufschnitt Trio: Lyoner, Bierschinken und Jagdwurst										100g		Kunststoff	en:plastic		Wilhelm Brandenburg	wilhelm-brandenburg		Fleisch, Zubereitetes Fleisch, Würste	en:meats,en:prepared-meats,en:sausages	Nutriscore	en:nutriscore	Deutschland	en:germany	REWE	rewe	0										Lyoner: Schweinefleisch'² 75%, Wasser, Rindfleisch' 5%, Speck, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Konservierungsstoff (Natriumnitrit), Gewürze, Gewürzextrakte, Stabilisatoren (Natriumcitrate, Diphosphate), Dextrose, Zucker, Antioxidationsmittel (Ascorbinsäure, Natriumascorbat), Geschmacksverstärker (Mononatriumglutamat). Bierschinken: Schweinefleisch'² 92%, Wasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Konser - vierungsstoff (Natriumnitrit), Dextrose, Zucker, Stabilisatoren (Natriumcitrate, Diphosphate), Gewürze, Emulgator (Mono - und Diglyceride von Speisefettsäuren), Antioxidationsmittel (Ascorbinsäure, Natrium - ascorbat), Gewürzextrakte, Geschmacksverstärker (Mononatriumglutamat). Jagdwurst: Schweinefleisch'² 80%, Wasser, Rindfleisch' 5%, jodiertes Speisesalz (Speisesalz, Kalium - jodat), Konservierungsstoff (Natriumnitrit), Gewürze, Gewürzextrakte, Dextrose, Zucker, Stabilisatoren (Natriumcitrate, Diphosphate), Antioxidationsmittel (Natrium-Iso-Ascorbat, Ascorbinsäure, Natrium - ascorbat), Geschmacksverstärker (Mononatriumglutamat). 'QS-Ware, ?Initiative Tierwohl Kann Spuren von Senf und Sellerie enthalten. 1,2 1,2 1,2 Ohne Zusatz von: Einwaage Durchschnittliche Nährwerte pro 100 g* Farbstoffen 100 ge Energie 861kJ 207 kcal 16,0 g Fett								Sellerie, Senf	en:celery,en:mustard	off	100g	100g			207	kcal	16	g			0.6	g	0.5	g			15	g	2.3	g	0.92	g			207	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products			unknown				-5	-10	1	0								App - Open Food Facts, App - Speisekammer, Apps
4311596068432	de	Delikatess Kasseler										100 g	14g	Kunststoff	en:plastic		Edeka	edeka		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Haltungsform, Haltungsform 2 StallhaltungPlus, QS-Prüfzeichen	de:haltungsform,de:haltungsform-2-stallhaltungplus,en:qs-certification-mark	Deutschland	en:germany			0								DE NI-11167 EC	de-ni-11167-ec	96% Schweinefleisch, Speisesalz, Dextrose, Stabilisator: Triphosphate; Gewürze, Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Buchenholzrauch.								Sellerie, Senf	en:celery,en:mustard		100g	100g			112	kcal	2.5	g	1.1	g	1	g	1	g	0	g	21	g	2.4	g	0.96	g			112	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	12	unknown				-5	-10	1	0								App - yuka, Apps, App - Open Food Facts
4047247060493	de	Delikatess Gutswurst aus Hähnchenfleisch										100 g		Kunststoff	en:plastic		Boeklunder	boeklunder		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany			0		Deutschland	en:germany			Versmold	versmold	bkl890003093076	bkl890003093076	Hähnchenfleisch' (84%), Trinkwasser, Hähnchenfett mit Haut', jodiertes Speisesalz (Speisesalz, Kaliumjodat), Dextrose, Gewürze (Pfeffer, Macis, Kardamom, Koriander, Ingwer, Knoblauch), Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure, Konservierungsstoff: Natriumnitrit. 'QS-Ware. Kann Spuren von Senf und Sellerie enthalten.								Sellerie, Senf	en:celery,en:mustard		100g	100g																																			HTTP://WWW.TRANSPARENZ.ALDI-NORD.DE/DE-DE/CODERESULT?KEY=BKL890003093075	en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products			unknown				19	-10	1	0								App - Open Food Facts, Apps
4314240073288	de	Hinterschinken, gegart vom Strohschwein										80g		Kunststoff	en:plastic		Südbayerische Fleischwaren	sudbayerische-fleischwaren		Fleisch, Zubereitetes Fleisch, Schinken, Aufschnitt	en:meats,en:prepared-meats,en:hams,en:cut	"Glutenfrei, Haltungsform, Haltungsform 3 Außenklima, Laktosefrei, Gq-bayern, Stroh-schwein"	"en:no-gluten,de:haltungsform,de:haltungsform-3-außenklima,en:no-lactose,de:gq-bayern,de:stroh-schwein"	Deutschland	en:germany	Edeka	edeka	0								DE BY EV-103 EG	de-by-ev-103-ec	Schweinefleisch*, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Stabilisator: Diphosphate, Triphosphate; Trockenglucosesirup, Gewürzex - trakte, Würze, Aroma, Antioxidationsmittel: Natriumascorbat, Konservie - rungsstoff: Natriumnitrit.											100g	100g																																				en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products			unknown				-5	-10	1	0								App - Open Food Facts, Apps
